# ground truth
# dataset path: /home/lihua/Document/kitti_dataset/00/
# time: Wed Dec 30 11:34:31 2020
# timestamp tx ty tz qx qy qz qw
126.892100 -26.6773 0.6074 100.9032 -0.0021 0.9912 0.0091 0.1317
126.995700 -26.4628 0.6198 100.3830 -0.0048 0.9884 0.0118 0.1513
127.099200 -26.2171 0.6451 99.8835 -0.0067 0.9848 0.0146 0.1728
127.202700 -25.9837 0.6679 99.3845 -0.0067 0.9805 0.0148 0.1957
127.306200 -25.6987 0.6926 98.9174 -0.0065 0.9755 0.0148 0.2195
127.409600 -25.4224 0.7119 98.4461 -0.0065 0.9695 0.0151 0.2445
127.513100 -25.0907 0.7341 98.0136 -0.0063 0.9627 0.0142 0.2702
127.616800 -24.7399 0.7492 97.6013 -0.0045 0.9550 0.0122 0.2962
127.720200 -24.4031 0.7603 97.1900 -0.0029 0.9466 0.0094 0.3222
127.823900 -24.0089 0.7638 96.8144 -0.0027 0.9373 0.0079 0.3484
127.927500 -23.5980 0.7698 96.4572 -0.0008 0.9274 0.0072 0.3740
128.031100 -23.2026 0.7712 96.0952 0.0027 0.9168 0.0093 0.3992
128.134900 -22.7559 0.7715 95.7743 0.0036 0.9058 0.0128 0.4234
128.238600 -22.2958 0.7586 95.4831 0.0036 0.8945 0.0152 0.4467
128.342200 -21.8527 0.7471 95.2035 0.0027 0.8829 0.0155 0.4694
128.445900 -21.3758 0.7349 94.9596 0.0047 0.8707 0.0156 0.4916
128.549600 -20.9144 0.7323 94.7259 0.0060 0.8582 0.0151 0.5131
128.653300 -20.4138 0.7251 94.5343 0.0056 0.8456 0.0146 0.5336
128.757000 -19.9045 0.7224 94.3699 0.0038 0.8330 0.0137 0.5530
128.860800 -19.4083 0.7203 94.2176 0.0007 0.8203 0.0127 0.5717
128.964400 -18.8911 0.7207 94.0955 -0.0015 0.8085 0.0119 0.5884
129.068200 -18.3541 0.7212 93.9918 -0.0049 0.7979 0.0114 0.6026
129.172100 -17.8240 0.7219 93.9000 -0.0087 0.7891 0.0098 0.6141
129.276000 -17.2921 0.7217 93.8258 -0.0141 0.7822 0.0065 0.6228
129.380000 -16.7594 0.7312 93.7580 -0.0186 0.7772 0.0039 0.6290
129.484000 -16.2369 0.7434 93.6788 -0.0190 0.7737 0.0033 0.6332
129.588000 -15.7190 0.7543 93.5962 -0.0185 0.7713 0.0025 0.6362
129.691900 -15.2172 0.7556 93.5087 -0.0174 0.7699 0.0024 0.6379
129.796000 -14.6998 0.7662 93.4411 -0.0189 0.7698 0.0013 0.6380
129.899900 -14.1919 0.7756 93.3668 -0.0203 0.7703 -0.0003 0.6373
130.004000 -13.6916 0.7858 93.2795 -0.0179 0.7717 0.0002 0.6357
130.108000 -13.1979 0.7958 93.1792 -0.0153 0.7749 0.0009 0.6319
130.212100 -12.7146 0.8066 93.0715 -0.0138 0.7801 0.0024 0.6255
130.316000 -12.2343 0.8168 92.9589 -0.0144 0.7865 0.0031 0.6174
130.420800 -11.7607 0.8329 92.8406 -0.0168 0.7950 0.0036 0.6063
130.524300 -11.3031 0.8470 92.7052 -0.0194 0.8054 0.0061 0.5924
130.628400 -10.8595 0.8578 92.5456 -0.0211 0.8164 0.0108 0.5769
130.732300 -10.4783 0.8738 92.3426 -0.0141 0.8283 0.0176 0.5599
130.836500 -10.1100 0.8823 92.1409 -0.0071 0.8410 0.0196 0.5407
130.940700 -9.7895 0.8841 91.9306 -0.0031 0.8547 0.0170 0.5189
131.044700 -9.4471 0.8928 91.7324 -0.0042 0.8685 0.0110 0.4955
131.148800 -9.1086 0.9063 91.5255 -0.0091 0.8825 0.0054 0.4702
131.252900 -8.8341 0.9211 91.2721 -0.0133 0.8963 0.0040 0.4433
131.356800 -8.5516 0.9313 91.0026 -0.0127 0.9092 0.0077 0.4161
131.460800 -8.3397 0.9429 90.6934 -0.0088 0.9212 0.0132 0.3889
131.564700 -8.1412 0.9344 90.3820 -0.0067 0.9323 0.0147 0.3613
131.668400 -7.9461 0.9486 90.0930 -0.0054 0.9426 0.0141 0.3336
131.772200 -7.8089 0.9613 89.7822 -0.0039 0.9519 0.0128 0.3060
131.875700 -7.6494 0.9743 89.4780 -0.0031 0.9600 0.0115 0.2796
131.979400 -7.5170 0.9880 89.1598 -0.0039 0.9667 0.0106 0.2555
132.082800 -7.3475 1.0030 88.8474 -0.0062 0.9723 0.0105 0.2335
132.186300 -7.1908 1.0194 88.5223 -0.0085 0.9772 0.0103 0.2119
132.290000 -7.0699 1.0350 88.1736 -0.0092 0.9816 0.0104 0.1903
132.393600 -6.9483 1.0429 87.8116 -0.0084 0.9854 0.0122 0.1699
132.497100 -6.8391 1.0503 87.4354 -0.0071 0.9884 0.0139 0.1510
132.600700 -6.7538 1.0579 87.0378 -0.0059 0.9909 0.0141 0.1334
132.704200 -6.6609 1.0702 86.6341 -0.0046 0.9929 0.0129 0.1185
132.807500 -6.5750 1.0832 86.2139 -0.0037 0.9942 0.0110 0.1066
132.911000 -6.4911 1.0953 85.7800 -0.0041 0.9952 0.0087 0.0970
133.014400 -6.4072 1.1068 85.3296 -0.0048 0.9960 0.0065 0.0889
133.117900 -6.3267 1.1154 84.8630 -0.0056 0.9967 0.0044 0.0813
133.221400 -6.2543 1.1215 84.3756 -0.0059 0.9973 0.0029 0.0736
133.325000 -6.1891 1.1262 83.8703 -0.0047 0.9978 0.0023 0.0663
133.428500 -6.1304 1.1313 83.3460 -0.0028 0.9982 0.0026 0.0605
133.532000 -6.0724 1.1370 82.8048 -0.0012 0.9984 0.0032 0.0565
133.635500 -6.0082 1.1426 82.2406 -0.0000 0.9985 0.0045 0.0548
133.738900 -5.9312 1.1559 81.6642 0.0003 0.9985 0.0059 0.0545
133.842500 -5.8555 1.1703 81.0435 -0.0001 0.9985 0.0077 0.0543
133.946100 -5.7935 1.1757 80.4153 -0.0003 0.9985 0.0080 0.0534
134.049700 -5.7205 1.1971 79.7691 -0.0008 0.9986 0.0081 0.0526
134.153300 -5.6609 1.2031 79.1031 -0.0011 0.9986 0.0080 0.0520
134.257000 -5.6009 1.2085 78.4251 -0.0011 0.9987 0.0070 0.0509
134.360800 -5.5415 1.2120 77.7303 -0.0011 0.9987 0.0058 0.0497
134.464400 -5.4802 1.2280 77.0250 -0.0016 0.9988 0.0048 0.0484
134.568000 -5.4308 1.2317 76.2854 -0.0017 0.9989 0.0041 0.0471
134.671600 -5.3726 1.2342 75.5444 -0.0026 0.9989 0.0043 0.0461
134.775400 -5.3015 1.2580 74.7938 -0.0031 0.9990 0.0046 0.0450
134.879000 -5.2340 1.2747 74.0260 -0.0030 0.9990 0.0054 0.0440
134.982600 -5.1730 1.3197 73.2375 -0.0027 0.9991 0.0061 0.0428
135.086200 -5.1132 1.3377 72.4390 -0.0026 0.9991 0.0066 0.0413
135.189900 -5.0360 1.3658 71.6405 -0.0024 0.9992 0.0070 0.0399
135.293600 -4.9565 1.3920 70.8437 -0.0022 0.9992 0.0066 0.0389
135.397200 -4.8855 1.4121 70.0359 -0.0008 0.9993 0.0069 0.0379
135.500800 -4.8119 1.4329 69.2195 -0.0001 0.9993 0.0069 0.0372
135.604400 -4.7367 1.4480 68.3979 -0.0003 0.9993 0.0065 0.0364
135.708100 -4.6595 1.4648 67.5660 -0.0005 0.9993 0.0055 0.0357
135.811800 -4.5854 1.4764 66.7328 -0.0007 0.9994 0.0037 0.0350
135.915400 -4.4905 1.4881 65.8919 -0.0016 0.9994 0.0028 0.0342
136.019200 -4.4080 1.4985 65.0452 -0.0028 0.9994 0.0018 0.0335
136.122700 -4.3357 1.5057 64.1829 -0.0024 0.9995 0.0021 0.0328
136.226500 -4.2718 1.5091 63.3138 -0.0019 0.9995 0.0031 0.0327
136.330200 -4.2080 1.5168 62.4389 -0.0009 0.9994 0.0048 0.0332
136.433700 -4.1468 1.5266 61.5610 0.0006 0.9994 0.0061 0.0344
136.537400 -4.0813 1.5308 60.6774 0.0024 0.9993 0.0069 0.0360
136.641100 -4.0201 1.5156 59.7826 0.0034 0.9993 0.0069 0.0376
136.744900 -3.9475 1.5012 58.8930 0.0039 0.9992 0.0066 0.0393
136.848400 -3.8788 1.4657 57.9935 0.0038 0.9991 0.0053 0.0408
136.952000 -3.8051 1.4496 57.1047 0.0033 0.9991 0.0042 0.0422
137.055800 -3.7211 1.4375 56.2141 0.0033 0.9991 0.0040 0.0432
137.159500 -3.6356 1.4212 55.3285 0.0021 0.9990 0.0037 0.0439
137.263200 -3.5526 1.3910 54.4343 0.0012 0.9990 0.0039 0.0444
137.366900 -3.4780 1.3600 53.5404 0.0007 0.9990 0.0055 0.0452
137.470600 -3.3968 1.3266 52.6437 -0.0015 0.9989 0.0099 0.0461
137.574300 -3.3134 1.3183 51.7638 0.0014 0.9988 0.0127 0.0468
137.678000 -3.2331 1.3110 50.8958 0.0018 0.9988 0.0111 0.0480
137.781700 -3.1511 1.3024 50.0380 0.0007 0.9988 0.0056 0.0483
137.885300 -3.0712 1.2929 49.1914 0.0010 0.9988 0.0013 0.0490
137.988900 -2.9931 1.2828 48.3415 0.0026 0.9988 0.0010 0.0494
138.092700 -2.9058 1.2851 47.4917 0.0037 0.9988 0.0042 0.0492
138.196300 -2.8142 1.2845 46.6461 0.0026 0.9988 0.0086 0.0488
138.299900 -2.7305 1.2785 45.8061 0.0019 0.9988 0.0106 0.0484
138.403500 -2.6599 1.2618 44.9708 0.0036 0.9988 0.0085 0.0484
138.507100 -2.5877 1.2502 44.1421 0.0052 0.9988 0.0063 0.0486
138.610700 -2.5134 1.2366 43.3071 0.0063 0.9988 0.0062 0.0489
138.714400 -2.4366 1.2225 42.4753 0.0059 0.9987 0.0079 0.0495
138.818000 -2.3581 1.2099 41.6488 0.0052 0.9987 0.0092 0.0500
138.921600 -2.2827 1.2011 40.8286 0.0052 0.9987 0.0086 0.0506
139.025200 -2.2040 1.1968 40.0177 0.0052 0.9986 0.0071 0.0512
139.128800 -2.1186 1.1942 39.2108 0.0058 0.9986 0.0061 0.0517
139.232600 -2.0344 1.1854 38.4033 0.0060 0.9986 0.0062 0.0523
139.336200 -1.9475 1.1757 37.5972 0.0063 0.9986 0.0070 0.0527
139.439900 -1.8589 1.1696 36.7992 0.0063 0.9985 0.0081 0.0534
139.543400 -1.7614 1.1723 36.0153 0.0062 0.9985 0.0087 0.0540
139.647200 -1.6658 1.1886 35.2425 0.0063 0.9984 0.0090 0.0546
139.750900 -1.5679 1.2091 34.4851 0.0062 0.9984 0.0090 0.0553
139.854600 -1.4695 1.2238 33.7442 0.0051 0.9984 0.0090 0.0558
139.958400 -1.3686 1.2337 33.0212 0.0036 0.9984 0.0091 0.0563
140.061900 -1.2731 1.2381 32.3145 0.0022 0.9983 0.0087 0.0569
140.165400 -1.1736 1.2570 31.6218 0.0005 0.9983 0.0081 0.0574
140.269100 -1.0732 1.2768 30.9333 -0.0012 0.9983 0.0074 0.0575
140.372700 -0.9801 1.2880 30.2464 -0.0024 0.9983 0.0067 0.0573
140.476300 -0.8922 1.2995 29.5612 -0.0031 0.9983 0.0067 0.0569
140.579900 -0.8014 1.3108 28.8772 -0.0050 0.9984 0.0065 0.0566
140.683700 -0.7061 1.3349 28.1965 -0.0056 0.9984 0.0073 0.0561
140.787500 -0.6190 1.3552 27.5218 -0.0052 0.9984 0.0083 0.0556
140.890900 -0.5395 1.3680 26.8533 -0.0042 0.9984 0.0094 0.0549
140.994700 -0.4594 1.3841 26.1968 -0.0036 0.9985 0.0095 0.0538
141.098300 -0.3719 1.4051 25.5576 -0.0036 0.9986 0.0088 0.0527
141.202000 -0.2912 1.4209 24.9374 -0.0036 0.9986 0.0076 0.0517
141.305500 -0.2118 1.4334 24.3347 -0.0038 0.9987 0.0063 0.0504
141.409400 -0.1369 1.4426 23.7450 -0.0037 0.9988 0.0062 0.0488
141.513000 -0.0694 1.4442 23.1748 -0.0045 0.9989 0.0065 0.0469
141.616500 -0.0020 1.4425 22.6261 -0.0048 0.9990 0.0069 0.0444
141.720100 0.0524 1.4414 22.0946 -0.0055 0.9991 0.0081 0.0418
141.823700 0.1047 1.4399 21.5864 -0.0063 0.9992 0.0089 0.0387
141.927400 0.1452 1.4392 21.0968 -0.0066 0.9993 0.0086 0.0350
142.031100 0.1829 1.4409 20.6218 -0.0068 0.9995 0.0083 0.0312
142.134700 0.2134 1.4458 20.1633 -0.0061 0.9996 0.0085 0.0271
142.238400 0.2380 1.4607 19.7179 -0.0056 0.9997 0.0088 0.0226
142.342200 0.2522 1.4693 19.2893 -0.0051 0.9998 0.0088 0.0179
142.445800 0.2599 1.4732 18.8774 -0.0051 0.9999 0.0085 0.0132
142.549500 0.2656 1.4771 18.4810 -0.0048 0.9999 0.0086 0.0085
142.653300 0.2684 1.4808 18.1013 -0.0048 0.9999 0.0093 0.0035
142.756900 0.2623 1.4764 17.7347 -0.0052 0.9999 0.0100 -0.0017
142.860600 0.2463 1.4719 17.3829 -0.0050 0.9999 0.0108 -0.0071
142.964300 0.2173 1.4577 17.0500 -0.0029 0.9999 0.0104 -0.0128
143.068000 0.1821 1.4466 16.7355 0.0001 0.9998 0.0094 -0.0188
