# estimate result
# dataset path: /home/lihua/Document/kitti_dataset/00/
# time: Wed Dec 30 11:34:31 2020
# timestamp tx ty tz qx qy qz qw
126.581500 -29.2062 -0.0265 102.4680 0.0064 -0.9959 -0.0032 -0.0905
126.685100 -29.0721 -0.0278 101.9209 0.0062 -0.9944 -0.0034 -0.1058
126.788600 -28.9335 -0.0234 101.3703 0.0058 -0.9924 -0.0047 -0.1232
126.892100 -28.7542 -0.0160 100.8426 0.0067 -0.9899 -0.0059 -0.1415
126.995700 -28.5602 -0.0145 100.3144 0.0090 -0.9867 -0.0085 -0.1620
127.099200 -28.3411 -0.0207 99.8278 0.0107 -0.9829 -0.0113 -0.1835
127.202700 -28.0871 0.0126 99.3128 0.0109 -0.9782 -0.0104 -0.2070
127.306200 -27.8250 0.0189 98.8381 0.0106 -0.9728 -0.0108 -0.2312
127.409600 -27.5402 0.0188 98.3790 0.0100 -0.9664 -0.0115 -0.2567
127.513100 -27.2268 0.0276 97.9473 0.0096 -0.9591 -0.0107 -0.2827
127.616800 -26.8889 0.0310 97.5274 0.0075 -0.9511 -0.0085 -0.3087
127.720200 -26.5330 0.0425 97.1326 0.0058 -0.9421 -0.0061 -0.3352
127.823900 -26.1601 0.0592 96.7547 0.0052 -0.9323 -0.0042 -0.3615
127.927500 -25.7675 0.0613 96.4235 0.0033 -0.9221 -0.0040 -0.3870
128.031100 -25.3438 0.0716 96.0702 -0.0001 -0.9111 -0.0062 -0.4121
128.134900 -24.9580 0.0607 95.8147 -0.0013 -0.9001 -0.0102 -0.4355
128.238600 -24.5136 0.0695 95.5403 -0.0015 -0.8885 -0.0125 -0.4587
128.342200 -24.0473 0.0768 95.2760 -0.0007 -0.8764 -0.0125 -0.4815
128.445900 -23.5978 0.0711 95.0533 0.0029 0.8640 0.0131 0.5034
128.549600 -23.1834 0.0885 94.8355 0.0042 0.8509 0.0127 0.5252
128.653300 -22.6988 0.0922 94.6838 0.0038 0.8383 0.0125 0.5450
128.757000 -22.2816 0.0769 94.4973 0.0016 0.8249 0.0118 0.5651
128.860800 -21.7398 0.0722 94.3736 -0.0008 0.8123 0.0115 0.5831
128.964400 -21.2547 0.0873 94.2543 -0.0030 0.8001 0.0106 0.5998
129.068200 -20.7414 0.0792 94.1688 -0.0064 0.7895 0.0101 0.6137
129.172100 -20.2190 0.0884 94.0884 -0.0106 0.7806 0.0081 0.6248
129.276000 -19.7173 0.0944 94.0179 -0.0155 0.7736 0.0048 0.6334
129.380000 -19.1999 0.0980 93.9527 -0.0195 0.7686 0.0024 0.6394
129.484000 -18.7281 0.1096 93.8784 -0.0196 0.7651 0.0020 0.6436
129.588000 -18.2106 0.1277 93.7965 -0.0191 0.7626 0.0012 0.6466
129.691900 -17.7097 0.1291 93.7357 -0.0181 0.7615 0.0011 0.6479
129.796000 -17.2071 0.1463 93.6615 -0.0197 0.7614 -0.0008 0.6480
129.899900 -16.7064 0.1383 93.5782 -0.0203 0.7618 -0.0014 0.6475
130.004000 -16.2209 0.1432 93.4956 -0.0183 0.7633 -0.0009 0.6457
130.108000 -15.7366 0.1485 93.3870 -0.0155 0.7666 -0.0001 0.6420
130.212100 -15.2571 0.1588 93.2855 -0.0141 0.7721 0.0010 0.6354
130.316000 -14.8050 0.1593 93.1482 -0.0147 0.7782 0.0021 0.6279
130.420800 -14.3472 0.1719 93.0404 -0.0173 0.7872 0.0023 0.6164
130.524300 -13.8835 0.1743 92.8939 -0.0199 0.7978 0.0052 0.6026
130.628400 -13.4602 0.1801 92.7265 -0.0214 0.8092 0.0099 0.5871
130.732300 -13.1029 0.1756 92.5290 -0.0139 0.8213 0.0165 0.5702
130.836500 -12.7357 0.1742 92.3113 -0.0075 0.8343 0.0184 0.5509
130.940700 -12.4077 0.1766 92.1057 -0.0040 0.8485 0.0152 0.5290
131.044700 -12.0778 0.1793 91.9026 -0.0055 0.8628 0.0089 0.5054
131.148800 -11.7577 0.1872 91.6862 0.0108 -0.8772 -0.0033 -0.4799
131.252900 -11.4562 0.2035 91.4335 0.0147 -0.8914 -0.0023 -0.4530
131.356800 -11.1754 0.2105 91.1505 0.0141 -0.9048 -0.0062 -0.4256
131.460800 -10.9284 0.2144 90.8396 0.0105 -0.9171 -0.0111 -0.3983
131.564700 -10.7212 0.2159 90.5367 0.0089 -0.9285 -0.0125 -0.3709
131.668400 -10.5099 0.2137 90.2296 0.0081 -0.9393 -0.0118 -0.3427
131.772200 -10.3171 0.2132 89.9091 0.0068 -0.9490 -0.0103 -0.3151
131.875700 -10.1567 0.2175 89.5968 0.0060 -0.9574 -0.0089 -0.2887
131.979400 -10.0134 0.2207 89.2805 0.0072 -0.9642 -0.0079 -0.2650
132.082800 -9.8655 0.2290 88.9297 0.0090 -0.9698 -0.0077 -0.2435
132.186300 -9.7100 0.2411 88.5730 0.0116 -0.9750 -0.0073 -0.2218
132.290000 -9.5967 0.2456 88.2132 0.0124 -0.9796 -0.0077 -0.2005
132.393600 -9.4894 0.2419 87.8315 0.0119 -0.9835 -0.0095 -0.1802
132.497100 -9.3733 0.2422 87.4419 0.0106 -0.9868 -0.0110 -0.1610
132.600700 -9.2839 0.2383 87.0190 0.0098 -0.9895 -0.0107 -0.1441
132.704200 -9.1936 0.2406 86.5987 0.0081 -0.9915 -0.0098 -0.1292
132.807500 -9.1072 0.2435 86.1786 0.0072 -0.9930 -0.0078 -0.1176
132.911000 -9.0183 0.2581 85.7291 0.0075 -0.9941 -0.0054 -0.1082
133.014400 -8.9357 0.2583 85.2608 0.0084 -0.9949 -0.0034 -0.1004
133.117900 -8.8407 0.2667 84.7838 0.0091 -0.9957 -0.0010 -0.0926
133.221400 -8.7577 0.2623 84.2811 0.0092 -0.9963 0.0002 -0.0850
133.325000 -8.6920 0.2559 83.7660 0.0081 -0.9969 0.0008 -0.0776
133.428500 -8.6304 0.2596 83.2331 0.0064 -0.9974 0.0006 -0.0720
133.532000 -8.5395 0.2507 82.6943 0.0049 -0.9977 -0.0004 -0.0677
133.635500 -8.4768 0.2513 82.1042 0.0037 -0.9978 -0.0015 -0.0664
133.738900 -8.3958 0.2548 81.5259 0.0036 -0.9978 -0.0028 -0.0661
133.842500 -8.3045 0.2475 80.9052 0.0041 -0.9978 -0.0046 -0.0655
133.946100 -8.2368 0.2483 80.3036 0.0045 -0.9979 -0.0049 -0.0648
134.049700 -8.1302 0.2535 79.6610 0.0047 -0.9980 -0.0050 -0.0636
134.153300 -8.0501 0.2573 79.0243 0.0048 -0.9980 -0.0048 -0.0631
134.257000 -7.9709 0.2618 78.3461 0.0048 -0.9981 -0.0039 -0.0619
134.360800 -7.8870 0.2684 77.6653 0.0048 -0.9981 -0.0024 -0.0607
134.464400 -7.8007 0.2689 76.9604 0.0055 -0.9982 -0.0014 -0.0591
134.568000 -7.7216 0.2664 76.2364 0.0055 -0.9983 -0.0010 -0.0582
134.671600 -7.6254 0.2669 75.5391 0.0067 -0.9984 -0.0009 -0.0569
134.775400 -7.5346 0.2642 74.7816 0.0071 -0.9984 -0.0012 -0.0560
134.879000 -7.4598 0.2602 74.0844 0.0069 -0.9985 -0.0019 -0.0547
134.982600 -7.3711 0.2597 73.2908 0.0066 -0.9985 -0.0026 -0.0537
135.086200 -7.2857 0.2631 72.5034 0.0063 -0.9986 -0.0029 -0.0522
135.189900 -7.2090 0.2561 71.7344 0.0061 -0.9987 -0.0034 -0.0508
135.293600 -7.1454 0.2494 70.9651 0.0056 -0.9987 -0.0033 -0.0497
135.397200 -7.0456 0.2562 70.1240 0.0043 -0.9988 -0.0032 -0.0486
135.500800 -6.9731 0.2519 69.3277 0.0038 -0.9988 -0.0033 -0.0478
135.604400 -6.8869 0.2546 68.4849 0.0037 -0.9989 -0.0026 -0.0471
135.708100 -6.8108 0.2470 67.6524 0.0039 -0.9989 -0.0018 -0.0465
135.811800 -6.7385 0.2397 66.8372 0.0041 -0.9989 -0.0002 -0.0457
135.915400 -6.6464 0.2351 66.0009 0.0055 -0.9990 0.0010 -0.0444
136.019200 -6.5791 0.2205 65.1934 0.0071 -0.9990 0.0018 -0.0436
136.122700 -6.5045 0.2113 64.3195 0.0063 -0.9990 0.0015 -0.0431
136.226500 -6.4246 0.2015 63.4414 0.0060 -0.9991 0.0004 -0.0429
136.330200 -6.3424 0.1961 62.5662 0.0052 -0.9990 -0.0011 -0.0434
136.433700 -6.2689 0.1856 61.6770 0.0035 -0.9990 -0.0024 -0.0448
136.537400 -6.1807 0.1897 60.8035 0.0021 -0.9989 -0.0027 -0.0459
136.641100 -6.1010 0.1804 59.9369 0.0011 -0.9989 -0.0030 -0.0478
136.744900 -6.0219 0.1742 59.0683 0.0005 -0.9988 -0.0025 -0.0495
136.848400 -5.9331 0.1646 58.2074 0.0011 -0.9987 -0.0013 -0.0512
136.952000 -5.8247 0.1544 57.3090 0.0013 -0.9986 -0.0005 -0.0526
137.055800 -5.7305 0.1401 56.4499 0.0014 -0.9986 -0.0005 -0.0536
137.159500 -5.6295 0.1319 55.5839 0.0026 -0.9985 0.0001 -0.0542
137.263200 -5.5288 0.1214 54.7150 0.0034 -0.9985 -0.0000 -0.0549
137.366900 -5.4195 0.1176 53.8347 0.0042 -0.9984 -0.0018 -0.0556
137.470600 -5.3166 0.1193 52.9915 0.0059 -0.9984 -0.0060 -0.0564
137.574300 -5.2167 0.1112 52.1127 0.0032 -0.9983 -0.0083 -0.0572
137.678000 -5.1125 0.1167 51.2374 0.0028 -0.9983 -0.0064 -0.0583
137.781700 -4.9923 0.1108 50.4036 0.0041 -0.9983 -0.0014 -0.0588
137.885300 -4.8790 0.1036 49.5673 0.0038 -0.9982 0.0030 -0.0593
137.988900 -4.7830 0.0969 48.6985 0.0019 -0.9982 0.0031 -0.0597
138.092700 -4.6844 0.0819 47.8441 0.0009 -0.9982 -0.0005 -0.0594
138.196300 -4.5870 0.0676 47.0182 0.0018 -0.9982 -0.0051 -0.0595
138.299900 -4.4664 0.0590 46.1650 0.0022 -0.9982 -0.0062 -0.0588
138.403500 -4.3857 0.0524 45.3622 0.0006 -0.9982 -0.0044 -0.0591
138.507100 -4.2877 0.0463 44.5271 -0.0007 -0.9982 -0.0023 -0.0594
138.610700 -4.1771 0.0438 43.7180 -0.0018 -0.9982 -0.0023 -0.0595
138.714400 -4.0815 0.0342 42.9028 -0.0014 -0.9982 -0.0041 -0.0603
138.818000 -3.9808 0.0276 42.0848 -0.0010 -0.9981 -0.0051 -0.0609
138.921600 -3.8817 0.0316 41.2988 -0.0009 -0.9981 -0.0044 -0.0615
139.025200 -3.7908 0.0096 40.5023 -0.0002 -0.9981 -0.0032 -0.0622
139.128800 -3.6982 -0.0007 39.7089 -0.0008 -0.9980 -0.0023 -0.0629
139.232600 -3.5760 0.0022 38.9104 -0.0012 -0.9980 -0.0021 -0.0632
139.336200 -3.4664 -0.0060 38.1155 -0.0015 -0.9980 -0.0030 -0.0638
139.439900 -3.3667 -0.0149 37.3307 -0.0014 -0.9979 -0.0042 -0.0645
139.543400 -3.2489 -0.0209 36.5531 -0.0015 -0.9979 -0.0046 -0.0649
139.647200 -3.1536 -0.0168 35.7804 -0.0017 -0.9978 -0.0047 -0.0657
139.750900 -3.0540 -0.0280 35.0339 -0.0014 -0.9978 -0.0047 -0.0664
139.854600 -2.9315 -0.0317 34.2836 0.0000 -0.9978 -0.0047 -0.0668
139.958400 -2.8211 -0.0377 33.5614 0.0016 -0.9977 -0.0048 -0.0671
140.061900 -2.7309 -0.0475 32.8743 0.0029 -0.9977 -0.0046 -0.0679
140.165400 -2.6174 -0.0528 32.1684 0.0044 -0.9977 -0.0039 -0.0681
140.269100 -2.5028 -0.0576 31.4757 0.0062 -0.9977 -0.0032 -0.0680
140.372700 -2.4034 -0.0590 30.7840 0.0069 -0.9977 -0.0026 -0.0678
140.476300 -2.3058 -0.0654 30.1092 0.0077 -0.9977 -0.0024 -0.0675
140.579900 -2.2163 -0.0734 29.4191 0.0095 -0.9977 -0.0025 -0.0677
140.683700 -2.1128 -0.0716 28.7424 0.0099 -0.9977 -0.0031 -0.0669
140.787500 -2.0367 -0.0803 28.0750 0.0094 -0.9977 -0.0042 -0.0667
140.890900 -1.9464 -0.0872 27.4105 0.0086 -0.9978 -0.0052 -0.0658
140.994700 -1.8585 -0.0995 26.7440 0.0081 -0.9979 -0.0053 -0.0647
141.098300 -1.7725 -0.0923 26.1022 0.0077 -0.9979 -0.0042 -0.0636
141.202000 -1.7080 -0.1099 25.4906 0.0079 -0.9980 -0.0033 -0.0628
141.305500 -1.6301 -0.1108 24.8908 0.0082 -0.9981 -0.0022 -0.0616
141.409400 -1.5636 -0.1179 24.3031 0.0079 -0.9982 -0.0021 -0.0601
141.513000 -1.4863 -0.1262 23.7300 0.0085 -0.9983 -0.0023 -0.0579
141.616500 -1.4148 -0.1291 23.1758 0.0090 -0.9984 -0.0026 -0.0553
141.720100 -1.3637 -0.1346 22.6444 0.0097 -0.9985 -0.0038 -0.0529
141.823700 -1.3070 -0.1402 22.1068 0.0105 -0.9987 -0.0045 -0.0497
141.927400 -1.2482 -0.1414 21.6192 0.0108 -0.9989 -0.0041 -0.0455
142.031100 -1.2289 -0.1493 21.1445 0.0109 -0.9990 -0.0038 -0.0421
142.134700 -1.1879 -0.1557 20.6596 0.0103 -0.9992 -0.0040 -0.0377
142.238400 -1.1676 -0.1528 20.2386 0.0097 -0.9994 -0.0042 -0.0335
142.342200 -1.1471 -0.1548 19.8094 0.0093 -0.9995 -0.0041 -0.0287
142.445800 -1.1383 -0.1573 19.3742 0.0091 -0.9997 -0.0037 -0.0241
142.549500 -1.1159 -0.1633 18.9994 0.0089 -0.9998 -0.0039 -0.0192
142.653300 -1.1064 -0.1658 18.6117 0.0090 -0.9999 -0.0045 -0.0140
142.756900 -1.1007 -0.1749 18.2677 0.0093 -0.9999 -0.0054 -0.0088
142.860600 -1.1143 -0.1712 17.8977 0.0094 -0.9999 -0.0060 -0.0034
142.964300 -1.1401 -0.1819 17.5791 0.0069 -1.0000 -0.0055 0.0023
143.068000 -1.1706 -0.1861 17.2590 0.0041 -0.9999 -0.0046 0.0079
